video_id,title,filename,created_at
79537323001,Nuclear Posture Review,79537323001.mp4,04/22/2010
2318911054001,Country Reports on Human Rights Practices for 2012,2318911054001.mp4,04/22/2013
6028771710001,Foreign Press Center Briefing on Announcement of a New Initiative to Stem Hizballah Financing,6028771710001.mp4,04/22/2019
2321795949001,Combating IIlicit Finance in the Middle East,2321795949001.mp4,04/23/2013
6250062378001,"Foreign Press Center Briefing on ""From Civil Rights to Racial Justice: Understanding African-American Social Justice Movements.""",6250062378001.mp4,04/23/2021
20989835001,Meeting of the Group of 7 Finance Mininsters,20989835001.mp4,04/24/2009
20944155001,Think Tanks and the Obama Administration,20944155001.mp4,04/24/2009
20936658001,Think Tanks and the Obama Administration,20936658001.mp4,04/24/2009
20964248001,Preparatory Session for the Major Economies Forum on Energy,20964248001.mp4,04/24/2009
20970569001,The Major Economies Forum on Energy and Climate,20970569001.mp4,04/24/2009
1581556324001,"USA Pavilion 2012 World Expo Yeosu, Korea",1581556324001.mp4,04/24/2012
4194193537001,FPC Briefing on Nuclear Nonproliferation Treaty Review Conference,4194193537001.mp4,04/24/2015
6151949275001,"Foreign Pres Center Briefing on ""Centers for Disease Control Global Cooperation to Address Covid-19""",6151949275001.mp4,04/24/2020
6326139607112,"Foreign Press Center Briefing with John Kirby, NSC Coordinator for Strategic Communications",6326139607112.mp4,04/24/2023
6351607153112,Washington Foreign Press Center Briefing on Western Hemisphere Nuclear Risk Reduction,6351607153112.mp4,04/24/2024
2327960197001,Pressing for Freedom: The State of Digital and Media Repression Worldwide in 2013,2327960197001.mp4,04/25/2013
6351756566112,Washington Foreign Press Center Briefing on U.S. Migration Policy Overview,6351756566112.mp4,04/25/2024
6351751487112,Washington Foreign Press Center Briefing on Election Briefing Series: Third Party Candidates,6351751487112.mp4,04/25/2024
1593785089001,The State of the News Media 2012,1593785089001.mp4,04/26/2012
921336755001,Civil-Military Efforts in Afghanistan,921336755001.mp4,04/27/2011
921141702001,Consular Issues,921141702001.mp4,04/27/2011
4199934650001,Preview of the Official Visit of Prime Minister Abe of Japan,4199934650001.mp4,04/27/2015
6305280623112,"Washington Foreign Press Center Briefing on the ""How the PRC Amplifies Russian Disinformation""",6305280623112.mp4,04/27/2022
81785782001,U.S. Southern Command Operational Update Briefing,81785782001.mp4,04/28/2010
4202514556001,FPC Briefing on First High-Level U.S.-China Coordination Meeting,4202514556001.mp4,04/28/2015
6250910964001,"Foreign Press Center Briefing on: ""Understanding America - The Future of Media Ethics""",6250910964001.mp4,04/28/2021
6250914401001,"Secretary Blinken participates in a virtual roundtable with foreign media at the Foreign Press Center, ahead of World Press Freedom Day.",6250914401001.mp4,04/28/2021
6305327346112,"Foreign Press Centers Briefing on the ""Declaration of the Future of the Internet""",6305327346112.mp4,04/28/2022
21546952001,President Obama's Foreign Policy Engagement: First 100 Days,21546952001.mp4,04/29/2009
4204546363001,World Press Freedom Day 2015: State of World Press Freedom,4204546363001.mp4,04/29/2015
6031181004001,[PLS. HOLD] NY FPC Briefing: Operational Overview of Threats in the Pacific,6031181004001.mp4,04/29/2019
6305376215112,Foreign Press Center Briefing on the Smithsonian’s Cultural Heritage Rescue Work in Ukraine.,6305376215112.mp4,04/29/2022
82311917001,Transatlantic Week,82311917001.mp4,04/30/2010
2341563024001,The New Face of America: How Growing Minority Populations Affect U.S. Politics and Public Policy,2341563024001.mp4,04/30/2013
3524774908001,International Jazz Day: Showcasing America's Music,3524774908001.mp4,04/30/2014
4207145053001,FPC Briefing on President's Trade Agenda for 2015,4207145053001.mp4,04/30/2015
6153196645001,"Foreign Press Center Briefing on ""Lessons Learned from Ebola for Coronavirus Response""",6153196645001.mp4,04/30/2020
21843099001,2009 H1N1 Flu Also Known as the Swine Flu,21843099001.mp4,05/01/2009
3528020261001,World Press Freedom Day 2014: State of World Press Freedom,3528020261001.mp4,05/01/2014
5417700255001,"New York Foreign Press Center briefing on ""Readout of the UNSC Meeting on Denuclearization of the DPRK""",5417700255001.mp4,05/01/2017
928037669001,Death of Usama bin Ladin,928037669001.mp4,05/02/2011
929502399001,Death of Usama bin Ladin and the Reaction of the Muslim-American Community,929502399001.mp4,05/03/2011
929741020001,Foreign Press Center's World Press Freedom Day Celebration,929741020001.mp4,05/03/2011
2350380473001,Know Before You Go: U.S. Customs and Border Protection Automates Form I-94 for International Travelers,2350380473001.mp4,05/03/2013
6305562481112,"Secretary Blinken delivers remarks to the press in recognition of World Press Freedom Day at the Foreign Press Center in Washington, D.C. ",6305562481112.mp4,05/03/2022
4215898463001,FPC Briefing on Department of Commerce Cybersecurity Trade Mission to Romania and Poland,4215898463001.mp4,05/04/2015
6154127787001,"Foreign Press Center Briefing on the ""Remdesivir as treatment for COVID-19 with Dr. George Diaz, first doctor in U.S. to use it for this purpose",6154127787001.mp4,05/04/2020
4218312898001,FPC Briefing on Climate Change in the Arctic,4218312898001.mp4,05/05/2015
4879640836001,How Will the Presidential Race Impact Congressional Races?,4879640836001.mp4,05/05/2016
934294394001,The Ongoing Budget Debate,934294394001.mp4,05/06/2011
6252965821001,Foreign Press Center Briefing on the “California Climate Action Corp Briefing”   ,6252965821001.mp4,05/06/2021
22466467001,Think Tanks and the Obama Administration,22466467001.mp4,05/07/2009
1626191623001,Election 2012: The African American Vote,1626191623001.mp4,05/07/2012
6253098104001,"Washington Foreign Press Center Briefing on the ""Understanding America: Asian American History, Contributions, and Current Challenges.""",6253098104001.mp4,05/07/2021
3547985095001,Foreign Policy Update,3547985095001.mp4,05/08/2014
6352612350112,Washington Foreign Press Center Briefing on The Federal Election Commission's Role in Enforcing Campaign Finance Law,6352612350112.mp4,05/09/2024
6352609172112,"Foreign Press Center Briefing on ""Celebrating World Trade Month and Advancing the Biden-Harris Administration's Trade Agenda"" ",6352609172112.mp4,05/09/2024
6352607993112, Foreign Press Center Briefing on the Space Force's Critical Role in National Security,6352607993112.mp4,05/09/2024
84397606001,Preview of the visit of Afghanistan President Karzai,84397606001.mp4,05/10/2010
84664548001,Release of the Obama Administration's National Drug Control Strategy,84664548001.mp4,05/11/2010
940077579001,2011 Hours Against Hate Campaign,940077579001.mp4,05/11/2011
6327228094112,Foreign Press Center Briefing on City Spotlight: Innovation in the Drone Industry,6327228094112.mp4,05/11/2023
85177222001,Upcoming Clean Energy Trade Mission to China and Indonesia,85177222001.mp4,05/12/2010
6253878301001,Foreign Press Center Briefing on the “Arctic Issues Briefing”,6253878301001.mp4,05/12/2021
6306007335112,Session IV of the Second Global COVID Summit,6306007335112.mp4,05/12/2022
6327297653112,New York Foreign Press Center Briefing on City Spotlight:  Detroit,6327297653112.mp4,05/12/2023
6306016574112,Secretary Blinken delivers the opening remarks at Session IV of the Second Global COVID Summit.,6306016574112.mp4,05/13/2022
6306024703112,"Foreign Press Center Briefing on the ""Readout of President Biden's COVID-19 Summit""",6306024703112.mp4,05/13/2022
6156648197001,"Foreign Press Center Briefing on the  “Political-Military Bureau’s Global Response to COVID-19""",6156648197001.mp4,05/14/2020
6157038201001,"""The Resilient City: Reopening NYC and the Road to Recovery"" - NY Foreign Press Center Briefing",6157038201001.mp4,05/15/2020
6157035499001,"Foreign Press Center Briefing on the ""Artemis Accords – Enabling International Partnerships for Lunar Exploration""",6157035499001.mp4,05/15/2020
6327550072112,Washington Foreign Press Center Briefing on Migration and Border Security Updates,6327550072112.mp4,05/15/2023
2386783693001,Review of President Obama's Travel to Mexico and Costa Rica,2386783693001.mp4,05/16/2013
6306280559112,Foreign Press Center Briefing with Amb. Linda Thomas-Greenfield: Launch of the Days of Action on Global Food Security,6306280559112.mp4,05/16/2022
6353119001112, Foreign Press Center Briefing on Transatlantic Relations and the War in Ukraine: The Road to the Summit,6353119001112.mp4,05/17/2024
6353117563112,"Washington Foreign Press Center Briefing on ""Transatlantic relations and the war in Ukraine:  the road to the Summit""",6353117563112.mp4,05/17/2024
948235555001,Preview of OECD Paris Ministerial,948235555001.mp4,05/18/2011
4899895853001,Preview of President Obama’s Travel to Vietnam and Japan,4899895853001.mp4,05/18/2016
23739388001,Secretary Clinton Holds Global Press Conference,23739388001.mp4,05/19/2009
4247300348001,FPC Briefing on Energy and Climate Partnership of the Americas & 6th Clean Energy Ministerial,4247300348001.mp4,05/20/2015
4250066259001,"FPC Briefing on Readout of Secretary Kerry’s Recent Travel to Beijing, Seoul and Seattle",4250066259001.mp4,05/21/2015
4250251386001,"FPC Briefing on Readout from Secretary Kerry’s Travel to Beijing, Seoul and Seattle",4250251386001.mp4,05/21/2015
6158384845001,"Foreign Press Center Briefing on the ""New York City’s COVID-19 Response and Economic Development""",6158384845001.mp4,05/21/2020
6353384672112,"Washington Foreign Press Center Briefing ""Preview of the Upcoming State Visit of President William Ruto and First Lady Rachel Ruto of Kenya""",6353384672112.mp4,05/21/2024
3582728104001,The Community of Democracies Support for Eastern European Democracies in Transition,3582728104001.mp4,05/22/2014
3582521564001,U.S. Army Corps of Engineers Operations in the Asia-Pacific Region,3582521564001.mp4,05/22/2014
4251801873001,U.S. Talks on Re-establishing Diplomatic Relations With Cuba,4251801873001.mp4,05/22/2015
4251840597001,Press Availability Following 4th Round of U.S.-Cuba Talks,4251840597001.mp4,05/22/2015
4252090553001,U.S. Press Availability with Q&A (English clips),4252090553001.mp4,05/22/2015
6158636351001,"Foreign Press Center Briefing on ""Understanding the U.S. Criminal Justice System.""",6158636351001.mp4,05/22/2020
1653502356001,Briefing on the G-8 and NATO Summits,1653502356001.mp4,05/23/2012
6306680654112,"Foreign Press Center Briefing on ""City Spotlight: Chattanooga""",6306680654112.mp4,05/23/2022
1655281244001,Country Reports on Human Rights Practices for 2011,1655281244001.mp4,05/24/2012
6255823943001,Foreign Press Center Briefing on Understanding America:  The Federal Budget Process.,6255823943001.mp4,05/24/2021
6306790335112,Foreign Press Center briefing with EAP Deputy Assistant Secretary Mark Baxter Lambert on the President’s travel to the Republic of Korea and Japan and a readout of the Quad Summit,6306790335112.mp4,05/25/2022
24305919001,Cybercrime: International Partnerships to Combat Threats,24305919001.mp4,05/26/2009
961464698001,Know Before You Go: U.S. Customs and Border Protection travel tips for the 2011 Summer Travel Season,961464698001.mp4,05/26/2011
6159326253001,"Foreign Press Center Briefing on the ""Global Economic Outlook""",6159326253001.mp4,05/26/2020
24416100001,Test Program for Biometric Exit Procedures at U.S. Airports,24416100001.mp4,05/27/2009
88451204001,International Whaling Commission’s Proposal to Limit Commercial Whaling,88451204001.mp4,05/27/2010
88492781001,The President's 2010 National Security Strategy,88492781001.mp4,05/27/2010
3595743933001,Preview of the 44th General Assembly of the Organization of American States,3595743933001.mp4,05/29/2014
5790976833001,FPC Briefing: Ambassador Brownback on the 2017 International Religious Freedom Report,5790976833001.mp4,05/29/2018
5790947476001,Ambassador Brownback on 2017 International Religious Freedom Report,5790947476001.mp4,05/29/2018
1666072230001,"Twitter Briefing - May 31, 2012",1666072230001.mp4,05/31/2012
6353985491112,"Washington Foreign Press Center Briefing ""Voter Registration in U.S. Elections""",6353985491112.mp4,05/31/2024
1667968288001,Spanish State Department Briefing,1667968288001.mp4,06/01/2012
973102324001,The African Growth and Opportunity Act (AGOA) Forum and Efforts to Reauthorize the Act,973102324001.mp4,06/02/2011
2431386661001,Review of Biden's Travel to Latin America and Preview of Secretary Kerry's Participation in the General Assembly of the Organization of American States,2431386661001.mp4,06/03/2013
6307255579112,"Foreign Press Center Briefing  on ""Navigating the New Normal: How Teleworking is Changing the World.""",6307255579112.mp4,06/03/2022
6373836786112,"25-06-03 Beyond the Pitch, The MLS Journey to Creating a Soccer Nation",6373836786112.mp4,06/03/2025
5793467264001,Outlook for the Brussels NATO Summit,5793467264001.mp4,06/04/2018
6354238418112,"Washington Foreign Press Center Briefing ""Preview of President Biden’s Travel to France""",6354238418112.mp4,06/04/2024
6354385286112,"Washington Foreign Press Center ""NATO in the U.S. Heartland""",6354385286112.mp4,06/05/2024
6354386669112,"Washington Foreign Press Center ""Targeting Human Smuggling and Trafficking in the Northern Triangle and Mexico""",6354386669112.mp4,06/05/2024
6328915167112,New York Foreign Press Center Briefing on the U.S. Army and its Global Engagement,6328915167112.mp4,06/06/2023
6354444554112,"Washington Foreign Press Center Briefing on ""NATO’s Eastern Front""",6354444554112.mp4,06/06/2024
90469053001,A Read-out of the U.S.-India Strategic Dialogue,90469053001.mp4,06/07/2010
90616026001,Conversations With America: U.S. - India Relations,90616026001.mp4,06/08/2010
983755588001,UN General Assembly High-Level Meeting on HIV/AIDS,983755588001.mp4,06/08/2011
6257953478001,FPC_Black_Business,6257953478001.mp4,06/08/2021
25833579001,Global Response to President Obama's Speech in Cairo,25833579001.mp4,06/09/2009
90929287001,UN Security Council Resolution 1929 on Iran,90929287001.mp4,06/09/2010
985607822001,The Debt Debate and its Political Implications,985607822001.mp4,06/09/2011
985448312001,Working Toward the Elimination of Mother-to-Child HIV Transmission,985448312001.mp4,06/09/2011
4933452499001,State Department Briefing for Foreign Media,4933452499001.mp4,06/09/2016
6258119595001,New York FPC Briefing on ”Workforce Development and Post COVID-19 Economic Recovery”,6258119595001.mp4,06/09/2021
6307540524112,Foreign Press Center briefing on an Economic Outlook of Kansas City Region,6307540524112.mp4,06/09/2022
3615740578001,Release of Global Survey of Student Opinions on the Future of Higher Education,3615740578001.mp4,06/10/2014
6163106436001,"Washington Foreign Press Center Briefing on ""The 2019 International Religious Freedom Report.""",6163106436001.mp4,06/10/2020
1686123867001,Preview of the 2012 African Growth and Opportunity Act (AGOA) Forum,1686123867001.mp4,06/12/2012
6163666197001,"""U.S. Strategy on Women, Peace, and Security Implementation Plans""",6163666197001.mp4,06/12/2020
1687789324001,U.S.-India Strategic Dialogue,1687789324001.mp4,06/13/2012
1687983141001,Global Economic Statecraft: International Travel and Tourism,1687983141001.mp4,06/13/2012
1687988070001,U.S.-India Strategic Dialogue,1687988070001.mp4,06/13/2012
3621508784001,"Preview of the U.S. Department of State ""Our Ocean"" 2014 Conference",3621508784001.mp4,06/13/2014
5797110125001,Washington Foreign Press Center Briefing on The U.S. Midterm Elections,5797110125001.mp4,06/13/2018
6307696126112,"Foreign Press Center Briefing on ""Protecting the Rights of Persons with Disabilities""",6307696126112.mp4,06/13/2022
1689524583001,2012 AGOA Forum,1689524583001.mp4,06/14/2012
1689726334001,Readout of the U.S.-India Strategic Dialogue,1689726334001.mp4,06/14/2012
5797565239001,Foreign Press Center Briefing on The 2018 SelectUSA Investment Summit,5797565239001.mp4,06/14/2018
6307772741112,Foreign Press Center Briefing with Amb.-at-Large for Global Criminal Justice Van Schaack on Russian War Crimes in Ukraine,6307772741112.mp4,06/15/2022
26536400001,The 2009 Trafficking in Persons Report,26536400001.mp4,06/16/2009
6259156750001,"Foreign Press Center Briefing on ""Understanding America: The History and Meaning of Juneteenth""",6259156750001.mp4,06/16/2021
26650270001,Social Media Tips & Tricks,26650270001.mp4,06/17/2009
4305794867001,FPC Briefing on Preview of U.S.-China Strategic and Economic Dialogue and People-to-People Exchange,4305794867001.mp4,06/18/2015
6355247246112,"Washington Foreign Press Center Briefing ""Migrant Worker Rights in the United States""",6355247246112.mp4,06/18/2024
1696905591001,World Refugee Day: How the U.S. Manages the World's Largest Refugee Resettlement,1696905591001.mp4,06/19/2012
1009312051001,Secretary Clinton's Travel to Guatemala and Jamaica,1009312051001.mp4,06/20/2011
1009542267001,Preview of Secretary of State Clinton's Upcoming Travel to Guatemala and Jamaica,1009542267001.mp4,06/20/2011
1699106746001,Social Media and the 2012 U.S. Presidential Elections,1699106746001.mp4,06/20/2012
2494832380001,World Refugee Day,2494832380001.mp4,06/20/2013
5477783758001, Washington Foreign Press Center Briefing: Preview of the US-China Diplomatic  and Security Dialogue,5477783758001.mp4,06/20/2017
6329799558112,"Foreign Press Center Briefing on ""Preview of the Upcoming State Visit of Prime Minister Narendra Modi of the Republic of India and News of the Day""",6329799558112.mp4,06/20/2023
6329805408112,"Foreign Press Center Briefing on ""Preview of the 53rd General Assembly of the Organization of American States""",6329805408112.mp4,06/20/2023
6355382011112,"Washington Foreign Press Center Briefing ""SelectUSA Investment Summit""",6355382011112.mp4,06/20/2024
6355379426112,"Washington Foreign Press Center briefing ""Preview of the 54th OAS General Assembly in Paraguay""",6355379426112.mp4,06/20/2024
6355381387112,"Washington Foreign Press Center on ""NATO’s Cyber Challenge: The Role of AI in Russia’s Confrontation with the West""",6355381387112.mp4,06/20/2024
5478685080001,U.S.-China Diplomatic and Security Dialogue at the Dept. of State,5478685080001.mp4,06/21/2017
6308272794112,Foreign Press Center Briefing on  Understanding America Series - Inside the Supreme Court - Its Role in Our Constitutional System with Georgetown University Law School Professor Susan Low Bloch.  ,6308272794112.mp4,06/21/2022
1014019779001,The 2012 Presidential Election: How Are Republican Governors Affecting Their Party's Chances?,1014019779001.mp4,06/22/2011
6308344462112,"Foreign Press Center Briefing on ""World Refugee Day 2022 with the Assistant Secretary for Population, Migration and Refugees Noyes""",6308344462112.mp4,06/22/2022
27290995001,Energy Sector Issues in Eurasia and Review of Recent Travel,27290995001.mp4,06/23/2009
6166980615001,"Foreign Press Center Briefing on ""Rewards for Justice and the Fight Against ISIS""",6166980615001.mp4,06/24/2020
6308476599112,"Foreign Press Center Briefing with Sylvester Turner, Mayor of Houston, Texas",6308476599112.mp4,06/24/2022
6355617305112,"Washington Foreign Press Center Briefing ""NATO Summit Preview with Assistant Secretary O’Brien""",6355617305112.mp4,06/24/2024
6167239879001,FPC Briefing on the 70th Anniversary of the Korean War,6167239879001.mp4,06/25/2020
6167275735001,Secretary Pompeo remarks on the release of the Trafficking in Persons Report,6167275735001.mp4,06/25/2020
6167287910001,FPC Briefing on the Release of the 20th Annual Trafficking in Persons Report,6167287910001.mp4,06/25/2020
6355671609112,"Washington Foreign Press Center Briefing on ""NATO’s North""",6355671609112.mp4,06/25/2024
6355671198112," Foreign Press Center Briefing ""2024 Trafficking in Persons Report""",6355671198112.mp4,06/25/2024
6355720189112,"Washington Foreign Press Center Briefing ""NATO’s Collective Burden Sharing""",6355720189112.mp4,06/26/2024
1027598994001,2011 Trafficking in Persons Report,1027598994001.mp4,06/27/2011
6355776511112,"Washington Foreign Press Center Briefing ""UN Cybercrimes Treaty Negotiations""",6355776511112.mp4,06/27/2024
6355784539112,"Washington Foreign Press Center Briefing on ""American Judicial Elections""",6355784539112.mp4,06/27/2024
4328236445001,FPC Briefing on Combating Wildlife Trafficking and Promoting Tourism of America’s Public Lands,4328236445001.mp4,06/29/2015
4331279440001,FPC Briefing: International Science Technology Center (ISTC) Agreement,4331279440001.mp4,06/30/2015
5489268777001,U.S. Leadership in Renewable Energy and Energy Efficiency Technologies ,5489268777001.mp4,06/30/2017
3654098015001,Foreign Policy Update Follwing the President's West Point Speech,3654098015001.mp4,07/01/2014
6262092604001,Foreign Press Center Briefing on the White House Update on Gender Equity & Paris Generation Equality Forum,6262092604001.mp4,07/02/2021
6262090410001,2021_TIP_Report_Opening_Video,6262090410001.mp4,07/02/2021
6261964277001,Foreign Press Center Briefing on the 2021 TIP Report.,6261964277001.mp4,07/02/2021
6309258524112,"Foreign Press Center Briefing on the ""Key Outcomes from the Madrid Summit.""",6309258524112.mp4,07/07/2022
4344778218001,FPC Briefing with U/S Sewell on Update on White House Summit to Counter Violent Extremism (CVE),4344778218001.mp4,07/08/2015
6170219784001,"Foreign Press Center Press Briefing on ""Research Security""",6170219784001.mp4,07/08/2020
6357110700112,"Washington Foreign Press Center Briefing ""Ambassador Michael Carpenter Previews NATO Summit 2024""",6357110700112.mp4,07/08/2024
29009069001,PrepaConfirmation Hearing for Judge Sonia Sotomayor,29009069001.mp4,07/09/2009
4346658488001,Preview of the U.S.-Ukraine Business Forum,4346658488001.mp4,07/09/2015
6170495362001,Foreign Press Center Briefing with Ambassador Craft.,6170495362001.mp4,07/09/2020
1729330904001,Preview of the AIDS 2012 Conference,1729330904001.mp4,07/10/2012
2540184926001,LiveAtState: A U.S. - Africa Partnership,2540184926001.mp4,07/11/2013
1048948346001,The Impact of Development and Diplomacy on Economic Prosperity,1048948346001.mp4,07/12/2011
1048148585001,Open Government Partnership High-Level Meeting,1048148585001.mp4,07/12/2011
1049531790001,Open Government Partnership,1049531790001.mp4,07/12/2011
1732106502001,Overview of Recent Travel to Central America and the Western Hemisphere Affairs Agenda,1732106502001.mp4,07/12/2012
1733959126001,How to Cover Political Conventions,1733959126001.mp4,07/13/2012
6263563106001,"Foreign Press Center Briefing on ""Monuments & Memorials – Confronting the Past and Shaping the Future""",6263563106001.mp4,07/13/2021
6309475370112,"Foreign Press Center Briefing on ""U.S. sanctions on Russia""",6309475370112.mp4,07/13/2022
6331139196112,"Foreign Press Center Briefing on ""El Niño and Its Influence on Global Food Insecurity""",6331139196112.mp4,07/13/2023
5035543893001,Covering the Election? Two Words You Need to Know: Electoral College,5035543893001.mp4,07/14/2016
6309536789112,"Foreign Press Center Briefing on the ""Reenergizing U.S. Travel and Tourism""",6309536789112.mp4,07/14/2022
3676400837001,North Atlantic Treaty Organization (NATO) Allied Land Component (LANDCOM) Operational Update,3676400837001.mp4,07/15/2014
29845184001,U.S. Foreign Policy Priorities and Secretary's Trip to Asia,29845184001.mp4,07/17/2009
3682802822001,Update on Afghanistan Elections,3682802822001.mp4,07/18/2014
6358425153112,"Washington Foreign Press Center Briefing on the ""Americas Partnership Ministerial""",6358425153112.mp4,07/18/2024
1066030372001,Outcome of U.S.-China Governors Forum,1066030372001.mp4,07/19/2011
6331485480112,"Foreign Press Center Briefing on ""Economic Partnerships Between Washington State and the Asia-Pacific Region: A Conversation in Advance of the Third APEC Senior Officials and Ministerial Meetings""",6331485480112.mp4,07/19/2023
1067833283001,Living Legacy: How The Civil War Shapes Contemporary America,1067833283001.mp4,07/20/2011
207638641001,The International Court of Justice's Advisory Opinion on Kosovo's Declaration of Independence,207638641001.mp4,07/22/2010
1071168904001,Secretary of State Clinton’s Trip to India,1071168904001.mp4,07/22/2011
2560245681001,Overview of U.S. Policy in the East Asia and Pacific Region,2560245681001.mp4,07/22/2013
30491844001,U.S -Sub-Saharan Africa Trade and Economic Cooperation Forum,30491844001.mp4,07/23/2009
3695577225001,Foreign Policy Update,3695577225001.mp4,07/24/2014
6359089293112,"Washington Foreign Press Center Briefing on the ""Quad Foreign Ministers' Meeting""",6359089293112.mp4,07/24/2024
1078438739001,U.S. National Security Strategy Update,1078438739001.mp4,07/25/2011
1753023966001,Read-out from the First U.S. Trade and Economic Delegation to Burma in Many Years,1753023966001.mp4,07/25/2012
6309991260112,"Foreign Press Center Briefing on ""2022 U.S. Midterm Elections: Latino Voters",6309991260112.mp4,07/25/2022
6331819470112,"Foreign Press Center Briefing on Action to Support Security Across Europe, Central Asia and North America",6331819470112.mp4,07/25/2023
1756392914001,Current U.S. Foreign Policy Issues,1756392914001.mp4,07/26/2012
1082196375001,Secretary Clinton’s Recent Travel to Asia,1082196375001.mp4,07/27/2011
4378182149001,Celebrating the 25th Anniversary of the Americans with Disabilities Act,4378182149001.mp4,07/27/2015
30995203001,Asia-Pacific U.S. Military Overview,30995203001.mp4,07/28/2009
6265622242001,"Foreign Press Center Briefing on the ""Covid-19 Vaccine Immunity and the Impact of Variants.""",6265622242001.mp4,07/28/2021
6176848656001,"Foreign Press Center Briefing on ""Understanding America: Native American Rights""",6176848656001.mp4,07/31/2020
6332187264112,"New York Foreign Press Center Briefing on ""United States to Bring Food Security to the Forefront of the United Nations Agenda During Presidency of UN Security Council""",6332187264112.mp4,07/31/2023
6359691375112,"NYFPC Briefing on Sudan, 2024/07/31",6359691375112.mp4,07/31/2024
6310389893112,"Foreign Press Center Briefing on  the ""10th Nonproliferation Treaty (NPT) Review Conference: U.S. Objectives and Priorities""",6310389893112.mp4,08/03/2022
6332426968112,"Washington Foreign Press Center Briefing on ""Forced Passportization of residents in Russia-occupied Areas of Ukraine""",6332426968112.mp4,08/04/2023
6178465591001," Foreign Press Center Briefing on the ""Elections 2020 - The Role of Federalism in the U.S. Electoral Process.""",6178465591001.mp4,08/05/2020
6266690975001,The Biden-Harris Administration's Commitment to Indigenous Communities,6266690975001.mp4,08/05/2021
6179027362001," Foreign Press Center Briefing on ""Understanding America- 100 Years of Women's Suffrage"" ",6179027362001.mp4,08/07/2020
6267177663001,"Foreign Press Center Briefing ""Climate Crisis: The Latest Science and U.S. Objectives for COP 26""",6267177663001.mp4,08/09/2021
5078303618001,2015 Annual Report on International Religious Freedom,5078303618001.mp4,08/10/2016
6267312226001,"Foreign Press Center Briefing on the ""Seattle Climate Resilience and Climate Mayors Program""",6267312226001.mp4,08/10/2021
6310696093112,"Foreign Press Center Briefing on ""The Economic Impact of Sanctions on Russia.""",6310696093112.mp4,08/10/2022
6310702011112,"Foreign Press Center Press Center Briefing on the ""Update on Visa Services""",6310702011112.mp4,08/10/2022
5079756734001,Ambassador Saperstein Briefs on International Religious Freedom Report,5079756734001.mp4,08/11/2016
5079781882001,Deputy Secretary Blinken Presents International Religious Freedom Report,5079781882001.mp4,08/11/2016
5538722046001,Briefing: Secretary Tillerson's Recent Trip to the ASEAN Regional Forum,5538722046001.mp4,08/11/2017
541399847001,An Update on the U.S. Response to Pakistan's Flooding Disaster,541399847001.mp4,08/12/2010
6180572152001,"Washington Foreign Press Center Briefing on “Election 2020: Understanding the U.S. Political Party Convention""",6180572152001.mp4,08/12/2020
5542921091001,Foreign Press Center Briefing with Spokesperson Nauert ,5542921091001.mp4,08/16/2017
6333838468112,"Washington Foreign Press Center Briefing on ""Preview of the Upcoming Trilateral Leaders Summit of the United States, Japan, and the Republic of Korea and News of the Day""",6333838468112.mp4,08/16/2023
6182218341001,DC FPC Briefing on Elections 2020: Gauging Public Opinion: Polling ,6182218341001.mp4,08/18/2020
6182672252001,"NY FPC Briefing on ""Elections 2020: The Role of the Vice President""",6182672252001.mp4,08/19/2020
5824441767001,Washington Foreign Press Center Briefing - U.S Policy in the Indian Ocean Region,5824441767001.mp4,08/20/2018
6074781681001,"New York Foreign Press Center Briefing on ""Middle East Peace and Security""",6074781681001.mp4,08/20/2019
6074856503001,"Secretary Pompeo remarks on the ""Middle East Peace and Security""",6074856503001.mp4,08/20/2019
6183077805001,"Washington Foreign Press Center Briefing on ""Update on U.S. Security Cooperation and Defense Trade""",6183077805001.mp4,08/20/2020
4436920559001,"U.S. Customs & Border Protection Launches ""Know the Facts"" Awareness Campaign",4436920559001.mp4,08/21/2015
6269350412001,President Biden's  Remarks on Our Ongoing Efforts in Afghanistan,6269350412001.mp4,08/24/2021
6311393476112,Foreign Press Center briefing with U.S. Coordinator on Global Anti-Corruption Richard Nephew,6311393476112.mp4,08/25/2022
2630293881001,"The Dream Lives On, The Work Continues: The 50th Anniversary of the March on Washington",2630293881001.mp4,08/26/2013
6269666318001,President Biden's remarks on Terror Attack in Afghanistan,6269666318001.mp4,08/26/2021
6311437785112,"Foreign Press Center Briefing on the ""Filtration Operations in Ukraine""",6311437785112.mp4,08/26/2022
597244827001,Update on U.S. Flood Relief Efforts and Assistance in Pakistan,597244827001.mp4,08/27/2010
1808711514001,How to Cover Political Conventions,1808711514001.mp4,08/27/2012
1808711462001,Florida Politics,1808711462001.mp4,08/27/2012
3751903517001,Readout of the APEC Senior Officials Meeting,3751903517001.mp4,08/27/2014
1810862361001,The Importance of Fact-Checking Politicians,1810862361001.mp4,08/28/2012
1811101639001,State of the Race for the Presidency,1811101639001.mp4,08/28/2012
1811108128001,The Effects of Social Media in Campaigns,1811108128001.mp4,08/28/2012
6078655496001,"New York Foreign Press Center Briefing on ""U.S. Policy on 5G Technology.""",6078655496001.mp4,08/28/2019
1813085859001,The Influence of the Tea Party on the Presidential Election,1813085859001.mp4,08/29/2012
1812790525001,LGBT Issues,1812790525001.mp4,08/29/2012
